times,stress 3 C: 2,stress 4 C: 2,stress 5 C: 2,stress 10 C: 2,stress 11 C: 0.12,stress 8 C: 2,stress 9 C: 2,stress 12 C: 1,stress 13 C: 1,stress 20 C: 1,stress 21 C: 0.1,stress 16 C: 0.1,stress 17 C: 1,stress 18 C: 1,stress 19 C: 1,stress 22 C: 1,stress 23 C: 1,stress 24 C: 1,stress 25 C: 0.1,stress 26 C: 2,stress 40 C: 1,stress 44 C: 1,stress 30 C: 0.1,stress 32 C: 1,stress 35 C: 0.1,stress 37 C: 2,stress 38 C: 2,stress 39 C: 2
1210,NaN,NaN,NaN,NaN,-0.652362449301675,NaN,NaN,NaN,NaN,NaN,-0.793806228985997,-0.630496241954275,NaN,NaN,NaN,NaN,NaN,NaN,-0.818694282528946,NaN,NaN,NaN,NaN,NaN,-0.598030300595745,NaN,NaN,NaN
1220,NaN,NaN,NaN,NaN,-0.661543654545214,NaN,NaN,NaN,NaN,NaN,-0.823711262726468,-0.609333513779511,NaN,NaN,NaN,NaN,NaN,NaN,-0.818887248121966,NaN,NaN,NaN,NaN,NaN,-0.612185910889741,NaN,NaN,NaN
1230,NaN,NaN,NaN,NaN,-0.680172911027571,NaN,NaN,NaN,NaN,NaN,-0.821552076665171,-0.636934230295601,NaN,NaN,NaN,NaN,NaN,NaN,-0.834333386256114,NaN,NaN,NaN,NaN,NaN,-0.600993530831466,NaN,NaN,NaN
1240,NaN,NaN,NaN,NaN,-0.679519758183186,NaN,NaN,NaN,NaN,NaN,-0.830978089004333,-0.644309247535419,NaN,NaN,NaN,NaN,NaN,NaN,-0.873238931307139,NaN,NaN,NaN,NaN,NaN,-0.616182965873016,NaN,NaN,NaN
1250,NaN,NaN,NaN,NaN,-0.693323372187772,NaN,NaN,NaN,NaN,NaN,-0.834932443619522,-0.654404816672688,NaN,NaN,NaN,NaN,NaN,NaN,-0.872150510194525,NaN,NaN,NaN,NaN,NaN,-0.682580159931032,NaN,NaN,NaN
1260,NaN,NaN,NaN,NaN,-0.723678199834882,NaN,NaN,NaN,NaN,NaN,-0.863535178743889,-0.643011957760146,NaN,NaN,NaN,NaN,NaN,NaN,-0.858125881088264,NaN,NaN,NaN,NaN,NaN,-0.653655356341222,NaN,NaN,NaN
1270,NaN,NaN,NaN,NaN,-0.724001019626451,NaN,NaN,NaN,NaN,NaN,-0.859824879898198,-0.6356325577846,NaN,NaN,NaN,NaN,NaN,NaN,-0.864843988853074,NaN,NaN,NaN,NaN,NaN,-0.644733358610696,NaN,NaN,NaN
1280,NaN,NaN,NaN,NaN,-0.732969098692623,NaN,NaN,NaN,NaN,NaN,-0.873048219692492,-0.662561964408293,NaN,NaN,NaN,NaN,NaN,NaN,-0.87397660834055,NaN,NaN,NaN,NaN,NaN,-0.648473710501374,NaN,NaN,NaN
1290,NaN,NaN,NaN,NaN,-0.7380912645476,NaN,NaN,NaN,NaN,NaN,-0.858391349652317,-0.662533038352493,NaN,NaN,NaN,NaN,NaN,NaN,-0.867940078591842,NaN,NaN,NaN,NaN,NaN,-0.656812178275068,NaN,NaN,NaN
1300,NaN,NaN,NaN,NaN,-0.741991273239772,NaN,NaN,NaN,NaN,NaN,-0.854065714710516,-0.686589874759509,NaN,NaN,NaN,NaN,NaN,NaN,-0.870341442107327,NaN,NaN,NaN,NaN,NaN,-0.651178484550207,NaN,NaN,NaN
1310,NaN,NaN,NaN,NaN,-0.799573783982071,NaN,NaN,NaN,NaN,NaN,-0.867538119115141,-0.703993342669457,NaN,NaN,NaN,NaN,NaN,NaN,-0.869973041864194,NaN,NaN,NaN,NaN,NaN,-0.66178720943063,NaN,NaN,NaN
1320,NaN,NaN,NaN,NaN,-0.782336609587717,NaN,NaN,NaN,NaN,NaN,-0.869780201492194,-0.700748114694941,NaN,NaN,NaN,NaN,NaN,NaN,-0.893130916563035,NaN,NaN,NaN,NaN,NaN,-0.642424282987526,NaN,NaN,NaN
1320,NaN,NaN,NaN,NaN,-0.777561305960298,NaN,NaN,NaN,NaN,NaN,-0.869780201492194,-0.700748114694941,NaN,NaN,NaN,NaN,NaN,NaN,-0.893130916563035,NaN,NaN,NaN,NaN,NaN,-0.642424282987526,NaN,NaN,NaN
1330,NaN,NaN,NaN,NaN,-0.800804806793148,NaN,NaN,NaN,NaN,NaN,-0.891686867751408,-0.711025003870298,NaN,NaN,NaN,NaN,NaN,NaN,-0.868856446021905,NaN,NaN,NaN,NaN,NaN,-0.681256573741395,NaN,NaN,NaN
1340,NaN,NaN,NaN,NaN,-0.791935852687025,NaN,NaN,NaN,NaN,NaN,-0.868493305061645,-0.694768810952729,NaN,NaN,NaN,NaN,NaN,NaN,-0.880306656161964,NaN,NaN,NaN,NaN,NaN,-0.66594579953071,NaN,NaN,NaN
1350,NaN,NaN,NaN,NaN,-0.808140992994422,NaN,NaN,NaN,NaN,NaN,-0.860645578468386,-0.714849879950002,NaN,NaN,NaN,NaN,NaN,NaN,-0.898666311786584,NaN,NaN,NaN,NaN,NaN,-0.709554020017101,NaN,NaN,NaN
1360,NaN,NaN,NaN,NaN,-0.821957329454719,NaN,NaN,NaN,NaN,NaN,-0.88084097425763,-0.717524225290785,NaN,NaN,NaN,NaN,NaN,NaN,-0.88797531669551,NaN,NaN,NaN,NaN,NaN,-0.736587986193145,NaN,NaN,NaN
1370,NaN,NaN,NaN,NaN,-0.740484739138776,NaN,NaN,NaN,NaN,NaN,-0.878189544363649,-0.683605106508213,NaN,NaN,NaN,NaN,NaN,NaN,-0.899640406107226,NaN,NaN,NaN,NaN,NaN,-0.69223845726374,NaN,NaN,NaN
1380,NaN,NaN,NaN,NaN,-0.7523053530583,NaN,NaN,NaN,NaN,NaN,-0.895773831427603,-0.709052772793024,NaN,NaN,NaN,NaN,NaN,NaN,-0.893551283529791,NaN,NaN,NaN,NaN,NaN,-0.719778316363732,NaN,NaN,NaN
1390,NaN,NaN,NaN,NaN,-0.753534397377249,NaN,NaN,NaN,NaN,NaN,-0.861980058886831,-0.691966740170751,NaN,NaN,NaN,NaN,NaN,NaN,-0.878717476187254,NaN,NaN,NaN,NaN,NaN,-0.721014247838824,NaN,NaN,NaN
1400,NaN,NaN,NaN,NaN,-0.745513364891231,NaN,NaN,NaN,NaN,NaN,-0.89292117135323,-0.695199946927272,NaN,NaN,NaN,NaN,NaN,NaN,-0.914698359076958,NaN,NaN,NaN,NaN,NaN,-0.723295774837422,NaN,NaN,NaN
1410,NaN,NaN,NaN,NaN,-0.768519471712887,NaN,NaN,NaN,NaN,NaN,-0.895335683075896,-0.681879310399833,NaN,NaN,NaN,NaN,NaN,NaN,-0.911886270613317,NaN,NaN,NaN,NaN,NaN,-0.74175961435133,NaN,NaN,NaN
1420,NaN,NaN,NaN,NaN,-0.754634714486837,NaN,NaN,NaN,NaN,NaN,-0.8844932957707,-0.665279761443287,NaN,NaN,NaN,NaN,NaN,NaN,-0.927812631362153,NaN,NaN,NaN,NaN,NaN,-0.738870765401952,NaN,NaN,NaN
1430,NaN,NaN,NaN,NaN,-0.727471269775308,NaN,NaN,NaN,NaN,NaN,-0.876671615149762,-0.701326260147879,NaN,NaN,NaN,NaN,NaN,NaN,-0.916673345016689,NaN,NaN,NaN,NaN,NaN,-0.761429332295343,NaN,NaN,NaN
1440,NaN,NaN,NaN,NaN,-0.776595100563965,NaN,NaN,NaN,NaN,NaN,-0.896032412835512,-0.708000415334395,NaN,NaN,NaN,NaN,NaN,NaN,-0.932891470743941,NaN,NaN,NaN,NaN,NaN,-0.776627407587326,NaN,NaN,NaN
1450,NaN,NaN,NaN,NaN,-0.757761733817738,NaN,NaN,NaN,NaN,NaN,-0.911485438125802,-0.686419949834311,NaN,NaN,NaN,NaN,NaN,NaN,-0.959737354946774,NaN,NaN,NaN,NaN,NaN,-0.798067750765158,NaN,NaN,NaN
1460,NaN,NaN,NaN,NaN,-0.801805360315481,NaN,NaN,NaN,NaN,NaN,-0.882629631318441,-0.748330975601888,NaN,NaN,NaN,NaN,NaN,NaN,-0.980160903435878,NaN,NaN,NaN,NaN,NaN,-0.7993437529669,NaN,NaN,NaN
1470,NaN,NaN,NaN,NaN,-0.792588204116877,NaN,NaN,NaN,NaN,NaN,-0.923859403736151,-0.760482799121374,NaN,NaN,NaN,NaN,NaN,NaN,-0.979651253881306,NaN,NaN,NaN,NaN,NaN,-0.788726262615022,NaN,NaN,NaN
1480,NaN,NaN,NaN,NaN,-0.778599137780517,NaN,NaN,NaN,NaN,NaN,-0.931328461962574,-0.750808348276986,NaN,NaN,NaN,NaN,NaN,NaN,-0.986097632031024,NaN,NaN,NaN,NaN,NaN,-0.822974211798161,NaN,NaN,NaN
1490,NaN,NaN,NaN,NaN,-0.796478458091529,NaN,NaN,NaN,NaN,NaN,-0.916962355132648,-0.757976625611497,NaN,NaN,NaN,NaN,NaN,NaN,-0.991879086560405,NaN,NaN,NaN,NaN,NaN,-0.813315914465454,NaN,NaN,NaN
1500,NaN,NaN,NaN,NaN,-0.811239461932585,NaN,NaN,NaN,NaN,NaN,-0.927284073433444,-0.771642621714246,NaN,NaN,NaN,NaN,NaN,NaN,-0.996300640804122,NaN,NaN,NaN,NaN,NaN,-0.828753161907126,NaN,NaN,NaN
1510,NaN,NaN,NaN,NaN,-0.83091780760493,NaN,NaN,NaN,NaN,NaN,-0.959541008386192,-0.782727436915671,NaN,NaN,NaN,NaN,NaN,NaN,-1.01560095673684,NaN,NaN,NaN,NaN,NaN,-0.877152338648534,NaN,NaN,NaN
1520,NaN,NaN,NaN,NaN,-0.828309766794649,NaN,NaN,NaN,NaN,NaN,-0.942825504764404,-0.764017037211849,NaN,NaN,NaN,NaN,NaN,NaN,-0.995796000090381,NaN,NaN,NaN,NaN,NaN,-0.856318065211274,NaN,NaN,NaN
1530,NaN,NaN,NaN,NaN,-0.805809502808532,NaN,NaN,NaN,NaN,NaN,-0.959500812438522,-0.77678519859561,NaN,NaN,NaN,NaN,NaN,NaN,-1.01572868217803,NaN,NaN,NaN,NaN,NaN,-0.897017401384962,NaN,NaN,NaN
1540,NaN,NaN,NaN,NaN,-0.85818780288304,NaN,NaN,NaN,NaN,NaN,-0.936481682630704,-0.76744295911935,NaN,NaN,NaN,NaN,NaN,NaN,-1.01346343391213,NaN,NaN,NaN,NaN,NaN,-0.926190142595916,NaN,NaN,NaN
1550,NaN,NaN,NaN,NaN,-0.874782054990406,NaN,NaN,NaN,NaN,NaN,-0.962528531499945,-0.8131269684672,NaN,NaN,NaN,NaN,NaN,NaN,-1.03259971030763,NaN,NaN,NaN,NaN,NaN,-0.958509688059054,NaN,NaN,NaN
1560,NaN,NaN,NaN,NaN,-0.880401711438838,NaN,NaN,NaN,NaN,NaN,-0.968607636395717,-0.792289063620337,NaN,NaN,NaN,NaN,NaN,NaN,-1.03029313910487,NaN,NaN,NaN,NaN,NaN,-0.939648897909275,NaN,NaN,NaN
1560,NaN,NaN,NaN,NaN,-0.861536375766005,NaN,NaN,NaN,NaN,NaN,-0.968607636395717,-0.792289063620337,NaN,NaN,NaN,NaN,NaN,NaN,-1.03029313910487,NaN,NaN,NaN,NaN,NaN,-0.939648897909275,NaN,NaN,NaN
1570,NaN,NaN,NaN,NaN,-0.885101331481297,NaN,NaN,NaN,NaN,NaN,-0.96006931587286,-0.822484860571058,NaN,NaN,NaN,NaN,NaN,NaN,-1.05054763921592,NaN,NaN,NaN,NaN,NaN,-0.961709085139965,NaN,NaN,NaN
1580,NaN,NaN,NaN,NaN,-0.892709547828112,NaN,NaN,NaN,NaN,NaN,-0.991998672635249,-0.794355586126258,NaN,NaN,NaN,NaN,NaN,NaN,-1.03783269676599,NaN,NaN,NaN,NaN,NaN,-0.961340935338874,NaN,NaN,NaN
1590,NaN,NaN,NaN,NaN,-0.918064102266293,NaN,NaN,NaN,NaN,NaN,-0.956981866384525,-0.792310852077953,NaN,NaN,NaN,NaN,NaN,NaN,-1.06164347386718,NaN,NaN,NaN,NaN,NaN,-0.982116354896367,NaN,NaN,NaN
1600,NaN,NaN,NaN,NaN,-0.894010268659355,NaN,NaN,NaN,NaN,NaN,-0.974279772973957,-0.819058938663557,NaN,NaN,NaN,NaN,NaN,NaN,-1.06860075378168,NaN,NaN,NaN,NaN,NaN,-0.987380646609929,NaN,NaN,NaN
1610,NaN,NaN,NaN,NaN,-0.893580096886672,NaN,NaN,NaN,NaN,NaN,-0.983059519624877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.08334052013761,NaN,NaN,NaN,NaN,NaN,-1.02946743169385,NaN,NaN,NaN
1620,NaN,NaN,NaN,NaN,-0.921673844875667,NaN,NaN,NaN,NaN,NaN,-1.00584398523975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.07217957055555,NaN,NaN,NaN,NaN,NaN,-1.05987860880031,NaN,NaN,NaN
1630,NaN,NaN,NaN,NaN,-0.916953937775631,NaN,NaN,NaN,NaN,NaN,-1.02219734966945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.09769210132912,NaN,NaN,NaN,NaN,NaN,-1.06745197613705,NaN,NaN,NaN
1640,NaN,NaN,NaN,NaN,-0.907709241717927,NaN,NaN,NaN,NaN,NaN,-1.00778716504021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.08119924068228,NaN,NaN,NaN,NaN,NaN,-1.0661271377372,NaN,NaN,NaN
1650,NaN,NaN,NaN,NaN,-0.942653150551404,NaN,NaN,NaN,NaN,NaN,-1.01759685458704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.10060474227245,NaN,NaN,NaN,NaN,NaN,-1.08642296078511,NaN,NaN,NaN
1660,NaN,NaN,NaN,NaN,-0.938757123887693,NaN,NaN,NaN,NaN,NaN,-1.02194327621829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.11767361961488,NaN,NaN,NaN,NaN,NaN,-1.12298374222204,NaN,NaN,NaN
1670,NaN,NaN,NaN,NaN,-0.948559037209132,NaN,NaN,NaN,NaN,NaN,-1.05092167440499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.13032845597483,NaN,NaN,NaN,NaN,NaN,-1.14343358712551,NaN,NaN,NaN
1680,NaN,NaN,NaN,NaN,-0.983911085176686,NaN,NaN,NaN,NaN,NaN,-1.04935628642423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.14282050500777,NaN,NaN,NaN,NaN,NaN,-1.14007891597883,NaN,NaN,NaN
1690,NaN,NaN,NaN,NaN,-0.992138356683928,NaN,NaN,NaN,NaN,NaN,-1.06435576117726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.14457109487827,NaN,NaN,NaN,NaN,NaN,-1.19256029799765,NaN,NaN,NaN
1700,NaN,NaN,NaN,NaN,-0.942089706046305,NaN,NaN,NaN,NaN,NaN,-1.06203679309344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.15798727504456,NaN,NaN,NaN,NaN,NaN,-1.19579600917458,NaN,NaN,NaN
1710,NaN,NaN,NaN,NaN,-0.99374906215211,NaN,NaN,NaN,NaN,NaN,-1.0715808888552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.15537015571028,NaN,NaN,NaN,NaN,NaN,-1.22816689525624,NaN,NaN,NaN
1720,NaN,NaN,NaN,NaN,-0.993309398626052,NaN,NaN,NaN,NaN,NaN,-1.08494810760237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.18729525495796,NaN,NaN,NaN,NaN,NaN,-1.24283904226095,NaN,NaN,NaN
1730,NaN,NaN,NaN,NaN,-1.00571279117628,NaN,NaN,NaN,NaN,NaN,-1.10089124796799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2052344183948,NaN,NaN,NaN,NaN,NaN,-1.27547915353728,NaN,NaN,NaN
1740,NaN,NaN,NaN,NaN,-1.03803989998908,NaN,NaN,NaN,NaN,NaN,-1.10494465241062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.19138998233744,NaN,NaN,NaN,NaN,NaN,-1.31252954916546,NaN,NaN,NaN
1750,NaN,NaN,NaN,NaN,-1.03751646360012,NaN,NaN,NaN,NaN,NaN,-1.1113847695093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.21566908605634,NaN,NaN,NaN,NaN,NaN,-1.31556615891936,NaN,NaN,NaN
1760,NaN,NaN,NaN,NaN,-0.995496809505433,NaN,NaN,NaN,NaN,NaN,-1.10207583882456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.22164463316793,NaN,NaN,NaN,NaN,NaN,-1.36450378605012,NaN,NaN,NaN
1770,NaN,NaN,NaN,NaN,-1.01873854472189,NaN,NaN,NaN,NaN,NaN,-1.12749695825297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.22521092783972,NaN,NaN,NaN,NaN,NaN,-1.36055932389557,NaN,NaN,NaN
1780,NaN,NaN,NaN,NaN,-1.05732284776621,NaN,NaN,NaN,NaN,NaN,-1.15417780115042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.23901153653981,NaN,NaN,NaN,NaN,NaN,-1.3957539439958,NaN,NaN,NaN
1790,NaN,NaN,NaN,NaN,-1.06952463447298,NaN,NaN,NaN,NaN,NaN,-1.15137785912579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.24570960894129,NaN,NaN,NaN,NaN,NaN,-1.44905928033134,NaN,NaN,NaN
1800,NaN,NaN,NaN,NaN,-1.08575390487109,NaN,NaN,NaN,NaN,NaN,-1.17139944813819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.26309028662546,NaN,NaN,NaN,NaN,NaN,-1.50785430621785,NaN,NaN,NaN
1800,NaN,NaN,NaN,NaN,-1.07726391966225,NaN,NaN,NaN,NaN,NaN,-1.17139944813819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.26309028662546,NaN,NaN,NaN,NaN,NaN,-1.50785430621785,NaN,NaN,NaN
1810,NaN,NaN,NaN,NaN,-1.10106881137546,NaN,NaN,NaN,NaN,NaN,-1.18031518481768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.28550109271433,NaN,NaN,NaN,NaN,NaN,-1.53012987360428,NaN,NaN,NaN
1820,NaN,NaN,NaN,NaN,-1.08837490605702,NaN,NaN,NaN,NaN,NaN,-1.17000573817692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.28146146258399,NaN,NaN,NaN,NaN,NaN,-1.5352276213602,NaN,NaN,NaN
1830,NaN,NaN,NaN,NaN,-1.11338805539972,NaN,NaN,NaN,NaN,NaN,-1.18809391462849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.28701125822493,NaN,NaN,NaN,NaN,NaN,-1.56258215334944,NaN,NaN,NaN
1840,NaN,NaN,NaN,NaN,-1.1058062982546,NaN,NaN,NaN,NaN,NaN,-1.21334974230947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.31113258345765,NaN,NaN,NaN,NaN,NaN,-1.59964256665928,NaN,NaN,NaN
1850,NaN,NaN,NaN,NaN,-1.12235989109652,NaN,NaN,NaN,NaN,NaN,-1.21052851271131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.33437360491429,NaN,NaN,NaN,NaN,NaN,-1.6115360592129,NaN,NaN,NaN
1860,NaN,NaN,NaN,NaN,-1.12971888004568,NaN,NaN,NaN,NaN,NaN,-1.23981770947159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.33502099759172,NaN,NaN,NaN,NaN,NaN,-1.6324567351545,NaN,NaN,NaN
1870,NaN,NaN,NaN,NaN,-1.12021235059015,NaN,NaN,NaN,NaN,NaN,-1.24209673204977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.34900943782297,NaN,NaN,NaN,NaN,NaN,-1.68011209903248,NaN,NaN,NaN
1880,NaN,NaN,NaN,NaN,-1.15845472511513,NaN,NaN,NaN,NaN,NaN,-1.25381115854367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.36977609190901,NaN,NaN,NaN,NaN,NaN,-1.72335843076882,NaN,NaN,NaN
1890,NaN,NaN,NaN,NaN,-1.18612431319265,NaN,NaN,NaN,NaN,NaN,-1.28309910309374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.39463371674391,NaN,NaN,NaN,NaN,NaN,-1.7016626367086,NaN,NaN,NaN
1900,NaN,NaN,NaN,NaN,-1.19620009740864,NaN,NaN,NaN,NaN,NaN,-1.29518042717853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.41913446166959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1910,NaN,NaN,NaN,NaN,-1.15577699880679,NaN,NaN,NaN,NaN,NaN,-1.29187208780954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.434883509453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1920,NaN,NaN,NaN,NaN,-1.1687178399782,NaN,NaN,NaN,NaN,NaN,-1.32065038280504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.45325969425236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1930,NaN,NaN,NaN,NaN,-1.22346709990435,NaN,NaN,NaN,NaN,NaN,-1.34557187036054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.45965848841418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1940,NaN,NaN,NaN,NaN,-1.23015841037071,NaN,NaN,NaN,NaN,NaN,-1.3589667629533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.49086732342301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1950,NaN,NaN,NaN,NaN,-1.20647636047889,NaN,NaN,NaN,NaN,NaN,-1.36672295298037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.53373298325618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1960,NaN,NaN,NaN,NaN,-1.22887301659241,NaN,NaN,NaN,NaN,NaN,-1.39305317701963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.55769277337209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1970,NaN,NaN,NaN,NaN,-1.25117938834996,NaN,NaN,NaN,NaN,NaN,-1.39970742206385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.61347372928844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1980,NaN,NaN,NaN,NaN,-1.26906220232745,NaN,NaN,NaN,NaN,NaN,-1.43612920816771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.63619633571905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990,NaN,NaN,NaN,NaN,-1.30793569079715,NaN,NaN,NaN,NaN,NaN,-1.47693623441927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.65322263791441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2000,NaN,NaN,NaN,NaN,-1.31308189908812,NaN,NaN,NaN,NaN,NaN,-1.4698712644269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.66437607423523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2010,NaN,NaN,NaN,NaN,-1.31689800969637,NaN,NaN,NaN,NaN,NaN,-1.50103376765804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.72014200362908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,NaN,NaN,NaN,NaN,-1.33816730095982,NaN,NaN,NaN,NaN,NaN,-1.52991098725995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.74496331436795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2030,NaN,NaN,NaN,NaN,-1.35581845604887,NaN,NaN,NaN,NaN,NaN,-1.56127259191413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.77065741562166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2040,NaN,NaN,NaN,NaN,-1.38736551303482,NaN,NaN,NaN,NaN,NaN,-1.59297980658566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.81078824836101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2040,NaN,NaN,NaN,NaN,-1.38645640842396,NaN,NaN,NaN,NaN,NaN,-1.59297980658566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.81078824836101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2050,NaN,NaN,NaN,NaN,-1.4323573005798,NaN,NaN,NaN,NaN,NaN,-1.61403822565011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.83753671060967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2060,NaN,NaN,NaN,NaN,-1.44044056791314,NaN,NaN,NaN,NaN,NaN,-1.65673358489502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.86212260582948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2070,NaN,NaN,NaN,NaN,-1.44998992295777,NaN,NaN,NaN,NaN,NaN,-1.68501350022782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.89333519746893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2080,NaN,NaN,NaN,NaN,-1.50460093887698,NaN,NaN,NaN,NaN,NaN,-1.71090169406373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.92346337506843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2090,NaN,NaN,NaN,NaN,-1.52576166351541,NaN,NaN,NaN,NaN,NaN,-1.76699445032182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.96630649511786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2100,NaN,NaN,NaN,NaN,-1.53276815529108,NaN,NaN,NaN,NaN,NaN,-1.76714847217738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.99197179553679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2110,NaN,NaN,NaN,NaN,-1.56384062460827,NaN,NaN,NaN,NaN,NaN,-1.81292426853346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.02824957746676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2120,NaN,NaN,NaN,NaN,-1.56956259915278,NaN,NaN,NaN,NaN,NaN,-1.8453076767172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.05530483121633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2130,NaN,NaN,NaN,NaN,-1.60600905379774,NaN,NaN,NaN,NaN,NaN,-1.87931394933023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.08462157660118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2140,NaN,NaN,NaN,NaN,-1.66800360198618,NaN,NaN,NaN,NaN,NaN,-1.91478906451701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.12503791326791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2150,NaN,NaN,NaN,NaN,-1.66062733253616,NaN,NaN,NaN,NaN,NaN,-1.94232641919658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.1581538644232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2160,NaN,NaN,NaN,NaN,-1.67194468317317,NaN,NaN,NaN,NaN,NaN,-1.97130131119471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.17699211478924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2170,NaN,NaN,NaN,NaN,-1.71236477647052,NaN,NaN,NaN,NaN,NaN,-2.0124351643105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.19944299160476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
